fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label,NLOS
4105,12600,7969,92,14936,1516,47862,-92.563,-101.432,8.869,1.095815823,8384,8682.33707,298.33707,0,LOS
9997,7999,12673,92,14841,1516,47875,-92.535,-100.758,8.223,1.088863673,8402,8682.33707,280.33707,0,LOS
5228,13058,8712,88,15553,1457,47856,-91.084,-100.364,9.28,1.101883975,8370,8682.33707,312.33707,0,LOS
3308,13285,9026,88,14776,1413,47406,-91.127,-100.553,9.426,1.103438059,8431,8682.33707,251.33707,0,LOS
9657,7686,12384,84,14349,1391,47682,-91.136,-99.246,8.11,1.088987886,8431,8682.33707,251.33707,0,LOS
4543,11721,11348,96,14211,1516,47889,-92.347,-100.221,7.874,1.085265358,8365,8682.33707,317.33707,0,LOS
10822,7184,13344,80,14983,1519,47623,-92.559,-99.029,6.47,1.06990136,8398,8682.33707,284.33707,0,LOS
7263,9887,11815,88,14384,1517,47627,-92.394,-100.265,7.871,1.085189514,8388,8682.33707,294.33707,0,LOS
6536,9992,12629,100,14748,1516,47755,-92.508,-100.446,7.938,1.085808795,8379,8682.33707,303.33707,0,LOS
3245,13836,9024,96,14681,1517,47538,-92.482,-100.164,7.682,1.083064813,8407,8682.33707,275.33707,0,LOS
9077,8551,13209,84,14978,1518,47624,-92.564,-100.819,8.255,1.089181539,8402,8682.33707,280.33707,0,LOS
3369,13240,9711,88,14633,1414,47464,-91.079,-100.737,9.658,1.106039812,8379,8682.33707,303.33707,0,LOS
7869,9277,11536,88,14302,1404,47428,-91.041,-100.8,9.759,1.107193462,8356,8682.33707,326.33707,0,LOS
2787,12764,9027,100,14975,1519,47850,-92.557,-101.645,9.088,1.098188144,8374,8682.33707,308.33707,0,LOS
2320,13041,9019,92,14593,1518,47788,-92.451,-101.73,9.279,1.100366681,8365,8682.33707,317.33707,0,LOS
8103,10071,13245,80,15205,1416,47943,-91.233,-99.585,8.352,1.091545822,8407,8682.33707,275.33707,0,LOS
5802,11607,12187,84,15512,1516,47565,-92.727,-100.655,7.928,1.085498291,8398,8682.33707,284.33707,0,LOS
4671,11640,10983,104,14614,1441,47693,-92.909,-100.526,7.617,1.081983446,8393,8682.33707,289.33707,0,LOS
5174,14088,8571,88,15563,1414,47480,-91.347,-99.003,7.656,1.083812276,8398,8682.33707,284.33707,0,LOS
7636,9691,12974,88,15542,1423,47817,-91.286,-99.254,7.968,1.087286112,8370,8682.33707,312.33707,0,LOS
11580,6721,13745,84,15517,1518,47746,-92.717,-99.295,6.578,1.070947076,8421,8682.33707,261.33707,0,LOS
11884,5739,12956,92,14776,1517,47618,-92.51,-100.98,8.47,1.091557669,8412,8682.33707,270.33707,0,LOS
12566,6649,5228,68,13565,1147,47882,-90.568,-99.675,9.107,1.10055428,7628,7781.862052,153.862052,1,NLOS
9613,5125,3677,76,12109,1108,47972,-90.375,-101.581,11.206,1.123994467,7722,7781.862052,59.862052,1,NLOS
8138,5009,3183,68,11012,1028,47989,-90.613,-101.082,10.469,1.115535298,7760,7781.862052,21.862052,1,NLOS
8219,5518,3608,80,14692,1176,47985,-90.697,-102.305,11.608,1.127986593,7628,7781.862052,153.862052,1,NLOS
10348,6155,4721,76,15979,1233,47581,-90.651,-101.674,11.023,1.121598217,7610,7781.862052,171.862052,1,NLOS
9863,5484,3792,76,11660,1050,47596,-90.678,-100.35,9.672,1.106663138,7703,7781.862052,78.862052,1,NLOS
9784,5641,4389,88,14099,1147,47518,-90.735,-101.736,11.001,1.121243181,7685,7781.862052,96.862052,1,NLOS
8206,4934,3337,68,10623,999,47791,-90.706,-101.389,10.683,1.117776112,7685,7781.862052,96.862052,1,NLOS
6026,4540,2685,68,13430,1118,47993,-90.747,-104.362,13.615,1.150032508,7642,7781.862052,139.862052,1,NLOS
7635,5376,3492,68,16502,1251,47668,-90.665,-103.288,12.623,1.139226824,7642,7781.862052,139.862052,1,NLOS
6946,5436,3175,92,14336,1140,47546,-90.861,-103.56,12.699,1.139762935,7633,7781.862052,148.862052,1,NLOS
8444,5395,3368,76,12361,1044,47674,-90.981,-101.368,10.387,1.114166694,7680,7781.862052,101.862052,1,NLOS
12733,6373,5423,80,14441,1195,47880,-90.483,-99.37,8.887,1.098217345,7642,7781.862052,139.862052,1,NLOS
12257,6712,5309,76,14915,1170,47953,-90.807,-99.388,8.581,1.09449712,7717,7781.862052,64.862052,1,NLOS
11374,6071,4562,72,13469,1142,47645,-90.575,-100.825,10.25,1.113165885,7722,7781.862052,59.862052,1,NLOS
13064,7259,5276,80,14566,1178,47503,-90.645,-99.837,9.192,1.101406586,7699,7781.862052,82.862052,1,NLOS
9581,5258,4160,64,11376,1041,47513,-90.645,-100.27,9.625,1.106183463,7652,7781.862052,129.862052,1,NLOS
7814,5135,3130,72,12099,1058,47930,-90.772,-102.648,11.876,1.130833297,7694,7781.862052,87.862052,1,NLOS
8151,5199,3585,84,11141,1019,47981,-90.74,-101.362,10.622,1.117059731,7671,7781.862052,110.862052,1,NLOS
11105,6032,5060,68,13809,1138,47688,-90.713,-100.816,10.103,1.111373232,7591,7781.862052,190.862052,1,NLOS
8923,5733,4385,76,19365,1377,47715,-90.526,-103.677,13.151,1.145273181,7647,7781.862052,134.862052,1,NLOS
9292,5416,4153,80,14831,1189,47523,-90.643,-102.992,12.349,1.136237768,7642,7781.862052,139.862052,1,NLOS
10939,6221,5031,80,13806,1151,47581,-90.614,-100.678,10.064,1.111064515,7727,7781.862052,54.862052,1,NLOS
9048,5534,3948,84,13104,1117,47657,-90.648,-101.373,10.725,1.1183148,7722,7781.862052,59.862052,1,NLOS
10969,5729,4616,72,12672,1099,47765,-90.643,-100.856,10.213,1.112672793,7699,7781.862052,82.862052,1,NLOS
9665,5751,4212,76,13837,1132,47717,-90.768,-101.773,11.005,1.121243169,7675,7781.862052,106.862052,1,NLOS
10062,5788,4696,80,14972,1201,47699,-90.597,-101.622,11.025,1.121692771,7685,7781.862052,96.862052,1,NLOS
6994,4871,2773,72,13961,1168,47547,-90.535,-104.96,14.425,1.159330646,7633,7781.862052,148.862052,1,NLOS
10646,6052,4810,80,14851,1190,47514,-90.641,-100.132,9.491,1.104709789,7671,7781.862052,110.862052,1,NLOS
9438,6075,4410,80,18545,1317,47911,-90.725,-102.494,11.769,1.129721686,7694,7781.862052,87.862052,1,NLOS
7820,5377,3488,72,13212,1096,47604,-90.848,-102.559,11.711,1.128907626,7642,7781.862052,139.862052,1,NLOS
9216,5801,4730,80,17072,1316,47899,-90.372,-102.365,11.993,1.132707033,7610,7781.862052,171.862052,1,NLOS
8066,5042,3558,64,11877,1074,47851,-90.562,-102.774,12.212,1.134846845,7647,7781.862052,134.862052,1,NLOS
10836,6726,5077,76,12880,1117,47519,-90.573,-99.05,8.477,1.093593013,7755,7781.862052,26.862052,1,NLOS
12876,6887,5408,84,14462,1174,47755,-90.644,-99.713,9.069,1.100050748,7788,7781.862052,-6.137948,1,NLOS
10170,5321,4045,60,11837,1068,47577,-90.596,-100.394,9.798,1.10815047,7685,7781.862052,96.862052,1,NLOS
7291,5172,3272,76,15683,1245,47923,-90.486,-104.928,14.442,1.159604801,7656,7781.862052,125.862052,1,NLOS
9946,5757,4587,76,12680,1096,47835,-90.67,-100.313,9.643,1.106352708,7647,7781.862052,134.862052,1,NLOS
8576,5033,3537,72,10923,1019,47849,-90.655,-101.564,10.909,1.120335337,7699,7781.862052,82.862052,1,NLOS
8402,5780,3914,80,14669,1171,47983,-90.727,-102.656,11.929,1.131482359,7685,7781.862052,96.862052,1,NLOS
13255,7148,5511,72,14416,1184,47624,-90.556,-99.895,9.339,1.103129555,7722,7781.862052,59.862052,1,NLOS
8579,5149,3390,72,11120,1034,47730,-90.605,-101.446,10.841,1.119651233,7694,7781.862052,87.862052,1,NLOS
10387,6249,4969,76,17746,1322,47834,-90.501,-101.181,10.68,1.118009746,7689,7781.862052,92.862052,1,NLOS
12001,5977,5237,72,13686,1137,47686,-90.682,-99.308,8.626,1.095123619,7647,7781.862052,134.862052,1,NLOS
9704,5561,4852,84,17558,1303,47896,-90.58,-102.682,12.102,1.133605652,7652,7781.862052,129.862052,1,NLOS
9287,5721,4449,88,16126,1243,47837,-90.62,-102.793,12.173,1.13433017,7647,7781.862052,134.862052,1,NLOS
7725,5270,3274,72,12006,1074,47928,-90.609,-102.559,11.95,1.131885354,7666,7781.862052,115.862052,1,NLOS
9272,5180,3816,72,13181,1129,47719,-90.58,-101.256,10.676,1.117862663,7633,7781.862052,148.862052,1,NLOS
8713,5298,3601,80,11062,1032,47919,-90.599,-101.666,11.067,1.122153666,7732,7781.862052,49.862052,1,NLOS
7783,4856,3064,76,10730,1016,47736,-90.603,-102.832,12.229,1.134973456,7675,7781.862052,106.862052,1,NLOS
10480,5450,4420,80,12414,1093,47511,-90.601,-100.503,9.902,1.109292392,7675,7781.862052,106.862052,1,NLOS
11629,7284,5066,68,11565,1055,47665,-90.601,-98.098,7.497,1.082747431,7863,7781.862052,-81.137948,1,NLOS
10061,5385,4178,76,11724,1061,47643,-90.611,-100.438,9.827,1.108452616,7666,7781.862052,115.862052,1,NLOS
10848,5581,4585,72,13649,1133,47768,-90.701,-100.476,9.775,1.107771689,7685,7781.862052,96.862052,1,NLOS
11009,5783,4558,80,12792,1112,47575,-90.582,-100.778,10.196,1.112560994,7717,7781.862052,64.862052,1,NLOS
6959,5676,3387,80,17203,1267,47866,-90.735,-104.847,14.112,1.15552984,7685,7781.862052,96.862052,1,NLOS
9673,5724,4638,80,17260,1302,47576,-90.513,-102.665,12.152,1.134256958,7619,7781.862052,162.862052,1,NLOS
10853,6146,4735,84,15329,1213,47773,-90.613,-100.086,9.473,1.104543498,7774,7781.862052,7.862052,1,NLOS
9452,5366,3807,76,13508,1139,47786,-90.61,-101.355,10.745,1.118585145,7685,7781.862052,96.862052,1,NLOS
10908,5489,5014,84,16216,1238,47828,-90.68,-101.817,11.137,1.122816498,7656,7781.862052,125.862052,1,NLOS
7815,5282,3177,68,11568,1055,47547,-90.602,-102.754,12.152,1.134125075,7661,7781.862052,120.862052,1,NLOS
7001,4743,2910,72,13296,1154,47801,-90.428,-103.045,12.617,1.139525368,7675,7781.862052,106.862052,1,NLOS
8319,5741,3826,68,13495,1123,47791,-90.729,-102.926,12.197,1.134433312,7675,7781.862052,106.862052,1,NLOS
11461,6318,5034,80,14356,1167,47833,-90.664,-100.854,10.19,1.112393012,7722,7781.862052,59.862052,1,NLOS
8333,5748,4240,72,15499,1211,47912,-90.675,-102.405,11.73,1.12936311,7675,7781.862052,106.862052,1,NLOS
11141,6323,4924,92,13870,1161,47892,-90.559,-100.712,10.153,1.112114754,7661,7781.862052,120.862052,1,NLOS
8120,5414,3459,80,12487,1067,47732,-90.836,-102.999,12.163,1.133900656,7666,7781.862052,115.862052,1,NLOS
7607,5235,3257,72,12078,1074,47479,-90.634,-102.457,11.823,1.130447735,7671,7781.862052,110.862052,1,NLOS
7101,5322,3153,72,12886,1102,47675,-90.692,-103.895,13.203,1.145580647,7727,7781.862052,54.862052,1,NLOS
8325,5654,3671,76,16368,1253,47858,-90.616,-103.898,13.282,1.146574556,7675,7781.862052,106.862052,1,NLOS
7518,5158,3131,76,11890,1060,47801,-90.68,-102.435,11.755,1.129631672,7708,7781.862052,73.862052,1,NLOS
10865,6089,4221,72,12150,1071,47787,-90.685,-99.043,8.358,1.092165187,7732,7781.862052,49.862052,1,NLOS
8690,5019,3336,72,11188,1045,47727,-90.54,-101.363,10.823,1.119538326,7652,7781.862052,129.862052,1,NLOS
9942,5346,3910,76,11435,1053,47652,-90.568,-100.356,9.788,1.108073492,7821,7781.862052,-39.137948,1,NLOS
12102,6521,5000,80,13767,1151,47510,-90.601,-99.342,8.741,1.096477964,7769,7781.862052,12.862052,1,NLOS
10766,5676,4394,72,11973,1065,47695,-90.67,-100.951,10.281,1.113389214,7652,7781.862052,129.862052,1,NLOS
9916,6250,4814,80,16216,1249,47714,-90.603,-101.385,10.782,1.119002682,7675,7781.862052,106.862052,1,NLOS
10476,6244,5262,76,14935,1213,47825,-90.499,-100.048,9.549,1.105514978,7661,7781.862052,120.862052,1,NLOS
8665,5594,3745,72,13874,1147,47537,-90.665,-102.875,12.21,1.134671593,7675,7781.862052,106.862052,1,NLOS
11923,6121,5210,72,13611,1131,47754,-90.704,-99.345,8.641,1.09526592,7661,7781.862052,120.862052,1,NLOS
12053,6517,4963,80,14557,1184,47767,-90.598,-99.064,8.466,1.093445771,7680,7781.862052,101.862052,1,NLOS
11896,6607,4669,76,12736,1116,47894,-90.532,-99.465,8.933,1.098672293,7671,7781.862052,110.862052,1,NLOS
9621,5494,4062,72,11691,1071,47781,-90.517,-100.102,9.585,1.105891711,7656,7781.862052,125.862052,1,NLOS
7060,5156,2891,84,14680,1188,47485,-90.606,-103.046,12.44,1.137297751,7652,7781.862052,129.862052,1,NLOS
11226,6976,5299,80,12696,1096,47948,-90.675,-99.533,8.858,1.097689551,7722,7781.862052,59.862052,1,NLOS
12871,6710,5394,72,14549,1173,47561,-90.677,-99.672,8.995,1.099198253,7685,7781.862052,96.862052,1,NLOS
9789,5294,4107,76,11461,1052,47828,-90.587,-100.303,9.716,1.107256008,7661,7781.862052,120.862052,1,NLOS
8971,5230,3816,60,11486,1035,47719,-90.737,-101.838,11.101,1.122342595,7685,7781.862052,96.862052,1,NLOS
12351,6677,5134,72,13054,1114,47570,-90.654,-99.814,9.16,1.101043528,7774,7781.862052,7.862052,1,NLOS
7544,5356,3316,72,15015,1199,47542,-90.623,-103.533,12.91,1.142458316,7614,7781.862052,167.862052,1,NLOS
11277,5987,4350,72,12368,1074,47960,-90.738,-99.239,8.501,1.09368732,7661,7781.862052,120.862052,1,NLOS
12622,6846,5061,80,13380,1106,47696,-90.824,-98.035,7.211,1.079395314,7793,7781.862052,-11.137948,1,NLOS
8544,5734,3836,72,13563,1111,47858,-90.844,-101.158,10.314,1.113535291,7694,7781.862052,87.862052,1,NLOS
11385,7129,5176,76,12905,1102,47900,-90.699,-99.58,8.881,1.097917287,7858,7781.862052,-76.137948,1,NLOS
8138,5455,3467,72,12963,1108,47860,-90.671,-102.703,12.032,1.13269954,7656,7781.862052,125.862052,1,NLOS
10570,6168,5250,80,15554,1201,47505,-90.762,-100.157,9.395,1.103512483,7689,7781.862052,92.862052,1,NLOS
9548,5031,3798,64,11317,1038,47633,-90.648,-100.105,9.457,1.104326626,7703,7781.862052,78.862052,1,NLOS
11283,5678,4533,60,12885,1078,47887,-90.883,-99.162,8.279,1.091095144,7685,7781.862052,96.862052,1,NLOS
13147,7103,5599,88,15004,1212,47558,-90.527,-99.649,9.122,1.100765517,7675,7781.862052,106.862052,1,NLOS
6508,9272,8617,88,2925,1491,47943,-99.626,-102.856,3.23,1.032421255,17819,17479.65128,-339.34872,1,NLOS
6739,9853,8673,92,3099,1492,47499,-99.871,-101.163,1.292,1.012936688,17777,17479.65128,-297.34872,1,NLOS
8969,9645,6294,84,3127,1492,47801,-99.911,-101.07,1.159,1.011600324,17809,17479.65128,-329.34872,1,NLOS
7752,9645,7245,84,2963,1493,47965,-99.671,-102.909,3.238,1.032486882,17786,17479.65128,-306.34872,1,NLOS
8549,9062,5651,80,2851,1492,47421,-99.509,-102.506,2.997,1.030117879,17828,17479.65128,-348.34872,1,NLOS
6330,9373,9128,104,3047,1492,47618,-99.798,-101.032,1.234,1.012364977,17748,17479.65128,-268.34872,1,NLOS
8509,9579,6047,92,2955,1492,47804,-99.665,-102.81,3.145,1.031555712,17772,17479.65128,-292.34872,1,NLOS
6700,9860,7894,88,2985,1491,47638,-99.714,-102.895,3.181,1.031901238,17744,17479.65128,-264.34872,1,NLOS
8911,9774,6484,88,3108,1489,47795,-99.902,-101.166,1.264,1.012652399,17753,17479.65128,-273.34872,1,NLOS
8150,8264,5196,84,2600,1493,47802,-99.103,-103.866,4.763,1.048061108,17753,17479.65128,-273.34872,1,NLOS
9312,9458,5883,92,3217,1493,47679,-98.028,-101.017,2.989,1.030491288,17781,17479.65128,-301.34872,1,NLOS
7917,8105,4974,92,2438,1493,47676,-100.824,-103.628,2.804,1.027810839,17725,17479.65128,-245.34872,1,NLOS
7441,8895,6009,84,2484,1428,47668,-99.292,-102.485,3.193,1.032157676,17720,17479.65128,-240.34872,1,NLOS
7273,9451,7187,92,2790,1493,47584,-99.409,-102.653,3.244,1.03263286,17795,17479.65128,-315.34872,1,NLOS
6756,9485,8273,92,2873,1492,47497,-99.543,-102.882,3.339,1.033543293,17702,17479.65128,-222.34872,1,NLOS
6812,9599,7400,92,2814,1492,47835,-99.452,-102.647,3.195,1.032126051,17777,17479.65128,-297.34872,1,NLOS
6952,9826,7424,84,2870,1490,47840,-99.55,-102.806,3.256,1.032707182,17805,17479.65128,-325.34872,1,NLOS
6057,9432,8699,92,2832,1491,47561,-99.486,-102.829,3.343,1.033602718,17744,17479.65128,-264.34872,1,NLOS
5638,9382,8581,100,2831,1490,47561,-99.49,-102.661,3.171,1.03187255,17720,17479.65128,-240.34872,1,NLOS
8082,9730,7146,92,2957,1492,47843,-99.668,-101.028,1.36,1.013645302,17720,17479.65128,-240.34872,1,NLOS
5920,8832,7824,88,2661,1491,47882,-99.215,-102.202,2.987,1.030106335,17767,17479.65128,-287.34872,1,NLOS
8181,10019,7034,84,3084,1493,47789,-99.845,-101.139,1.294,1.012960088,17809,17479.65128,-329.34872,1,NLOS
5796,7683,7953,88,2429,1493,47620,-100.808,-103.706,2.898,1.028747718,17763,17479.65128,-283.34872,1,NLOS
7772,10119,7467,96,3044,1492,47973,-99.794,-101.18,1.386,1.013888611,17772,17479.65128,-292.34872,1,NLOS
6850,9968,8238,76,3048,1492,47633,-99.799,-101.091,1.292,1.012946022,17744,17479.65128,-264.34872,1,NLOS
5469,8977,8639,96,2733,1493,47818,-99.32,-102.453,3.133,1.031544503,17809,17479.65128,-329.34872,1,NLOS
5905,8813,8783,92,2800,1491,47873,-99.437,-102.57,3.133,1.031507387,17725,17479.65128,-245.34872,1,NLOS
7046,9827,7955,80,3096,1491,47766,-99.873,-101.002,1.129,1.011304357,17809,17479.65128,-329.34872,1,NLOS
7314,8844,7022,92,2755,1493,47833,-99.355,-102.356,3.001,1.030204821,17777,17479.65128,-297.34872,1,NLOS
5964,9063,8026,88,2737,1493,47943,-99.326,-102.382,3.056,1.030767372,17739,17479.65128,-259.34872,1,NLOS
7518,10023,7981,84,3084,1492,47576,-99.85,-101.222,1.372,1.013740611,17777,17479.65128,-297.34872,1,NLOS
8148,9387,5845,88,2873,1491,47932,-99.548,-102.547,2.999,1.03012617,17795,17479.65128,-315.34872,1,NLOS
5910,8221,7141,88,2283,1427,47760,-100.931,-102.032,1.101,1.010908442,17777,17479.65128,-297.34872,1,NLOS
8766,8738,5292,108,2756,1493,47612,-99.356,-102.36,3.004,1.030234712,17819,17479.65128,-339.34872,1,NLOS
9163,9462,5977,88,2982,1493,47549,-99.698,-102.984,3.286,1.032959538,17753,17479.65128,-273.34872,1,NLOS
8100,9601,6691,92,2808,1492,47919,-99.443,-102.85,3.407,1.034260833,17777,17479.65128,-297.34872,1,NLOS
6185,8888,7535,92,2575,1427,47756,-99.454,-102.577,3.123,1.031401452,17781,17479.65128,-301.34872,1,NLOS
8560,9627,6623,88,2945,1492,47857,-99.65,-101.003,1.353,1.013577521,17758,17479.65128,-278.34872,1,NLOS
8045,9461,6486,80,2961,1493,47920,-99.668,-102.708,3.04,1.030501264,17786,17479.65128,-306.34872,1,NLOS
8483,9074,5811,88,2786,1492,47802,-99.409,-102.527,3.118,1.031365369,17800,17479.65128,-320.34872,1,NLOS
6869,9891,9072,96,3276,1490,47495,-98.124,-101.362,3.238,1.032999062,17777,17479.65128,-297.34872,1,NLOS
7996,9834,7188,96,3066,1492,47910,-99.825,-101.054,1.229,1.012311545,17763,17479.65128,-283.34872,1,NLOS
6392,9549,8441,80,2941,1491,47753,-99.65,-102.871,3.221,1.032323131,17739,17479.65128,-259.34872,1,NLOS
7621,8301,5331,92,2606,1491,47740,-99.125,-103.705,4.58,1.046204288,17767,17479.65128,-287.34872,1,NLOS
8739,9888,6057,88,3197,1491,47551,-98.012,-101.029,3.017,1.030781945,17828,17479.65128,-348.34872,1,NLOS
7212,9862,7905,92,3033,1492,47636,-99.778,-101.043,1.265,1.012678145,17814,17479.65128,-334.34872,1,NLOS
6436,8479,7211,88,2538,1493,47688,-100.998,-103.961,2.963,1.029337215,17748,17479.65128,-268.34872,1,NLOS
6136,9143,7824,80,2716,1491,47689,-99.304,-102.402,3.098,1.031197132,17744,17479.65128,-264.34872,1,NLOS
5675,9281,8655,92,2744,1492,47620,-99.343,-102.645,3.302,1.033238376,17734,17479.65128,-254.34872,1,NLOS
8211,10199,7213,100,3046,1491,47531,-99.802,-101.282,1.48,1.014829362,17824,17479.65128,-344.34872,1,NLOS
8932,9076,5856,84,2920,1493,47934,-99.607,-102.711,3.104,1.031162469,17777,17479.65128,-297.34872,1,NLOS
6425,9588,9020,84,2987,1490,47620,-99.723,-101.111,1.388,1.013918554,17734,17479.65128,-254.34872,1,NLOS
6354,9468,7741,96,2711,1490,47761,-99.302,-102.582,3.28,1.033030553,17809,17479.65128,-329.34872,1,NLOS
8095,10243,7218,92,3141,1492,47850,-99.93,-101.258,1.328,1.013289303,17744,17479.65128,-264.34872,1,NLOS
7046,8570,6825,96,2559,1492,47831,-99.04,-102.08,3.04,1.030694669,17763,17479.65128,-283.34872,1,NLOS
6381,8371,8538,84,2769,1492,47681,-99.382,-102.425,3.043,1.030619227,17847,17479.65128,-367.34872,1,NLOS
5747,8601,8474,88,2624,1490,47682,-99.161,-102.32,3.159,1.031857283,17739,17479.65128,-259.34872,1,NLOS
7739,10094,7733,92,3085,1491,47517,-99.858,-101.245,1.387,1.013889723,17748,17479.65128,-268.34872,1,NLOS
7548,9549,7561,88,2942,1492,47576,-99.646,-102.909,3.263,1.032745921,17791,17479.65128,-311.34872,1,NLOS
7104,9706,8414,84,3072,1493,47758,-99.828,-101.112,1.284,1.012862123,17786,17479.65128,-306.34872,1,NLOS
6579,9709,7475,88,2828,1491,47769,-99.48,-102.655,3.175,1.031915963,17720,17479.65128,-240.34872,1,NLOS
7058,9658,8149,92,2886,1490,47760,-99.574,-101.008,1.434,1.01440135,17772,17479.65128,-292.34872,1,NLOS
5547,9386,9380,92,3043,1492,47616,-99.792,-102.941,3.149,1.031555636,17838,17479.65128,-358.34872,1,NLOS
8599,8905,5746,84,2849,1490,47545,-99.518,-102.497,2.979,1.029934283,17777,17479.65128,-297.34872,1,NLOS
6065,7852,8746,88,2703,1492,47553,-99.278,-102.213,2.935,1.029563448,17819,17479.65128,-339.34872,1,NLOS
7493,8751,7413,80,2764,1492,47822,-99.375,-102.518,3.143,1.031627673,17763,17479.65128,-283.34872,1,NLOS
8089,7715,4661,80,2401,1429,47679,-99.138,-103.823,4.685,1.047257358,17786,17479.65128,-306.34872,1,NLOS
6756,9735,8609,80,3054,1490,47560,-99.82,-101.111,1.291,1.01293328,17763,17479.65128,-283.34872,1,NLOS
5334,9116,8732,84,2812,1492,47938,-99.449,-102.521,3.072,1.030890205,17748,17479.65128,-268.34872,1,NLOS
6481,9108,8650,96,2882,1492,47684,-99.556,-102.79,3.234,1.03248423,17763,17479.65128,-283.34872,1,NLOS
8065,9959,7524,88,3110,1491,47901,-99.893,-101.231,1.338,1.013394332,17725,17479.65128,-245.34872,1,NLOS
7231,9680,6859,84,2880,1491,47660,-99.559,-102.646,3.087,1.03100674,17805,17479.65128,-325.34872,1,NLOS
8616,9654,6779,100,3070,1493,47728,-99.825,-101.07,1.245,1.012471826,17791,17479.65128,-311.34872,1,NLOS
8254,9185,6160,100,2670,1492,47988,-99.224,-102.582,3.358,1.033842619,17786,17479.65128,-306.34872,1,NLOS
7358,10007,7882,88,3146,1491,47640,-99.943,-101.143,1.2,1.012006844,17800,17479.65128,-320.34872,1,NLOS
8369,10155,7236,92,3113,1492,47656,-99.891,-101.316,1.425,1.014265549,17800,17479.65128,-320.34872,1,NLOS
7075,8458,6776,96,2450,1429,47890,-99.226,-102.399,3.173,1.031977506,17739,17479.65128,-259.34872,1,NLOS
7001,8336,6374,88,2440,1491,47961,-100.839,-103.807,2.968,1.029433057,17734,17479.65128,-254.34872,1,NLOS
